trade_id,stock_symbol,quantity,purchase_price,sale_price,purchase_date,sale_date,profit,transaction_fee,net_profit
937,OPHT,7470,835.11,390.22,7/3/2022,5/17/2022,-444.89,63.0,-507.89
938,HPI,5650,640.14,234.54,12/7/2021,11/19/2021,-405.6,80.79,-486.39
939,CONN,3579,25.0,343.96,4/18/2021,12/12/2020,318.96,81.04,237.92
940,EVRI,322,326.85,630.06,10/3/2020,7/31/2020,303.21,35.33,267.88
941,NGHCP,9579,386.61,564.28,12/5/2021,10/25/2022,177.67,12.01,165.66
942,NEO,2734,208.13,364.46,4/30/2020,12/17/2020,156.33,4.57,151.76
943,HCOM,8261,616.69,428.11,2/16/2021,12/17/2020,-188.58,44.58,-233.16
944,PLAY,63,55.65,526.36,12/26/2021,5/26/2022,470.71,11.07,459.64
945,RTIX,7643,331.01,140.87,1/27/2022,9/15/2022,-190.14,66.88,-257.02
946,HNH,5378,667.58,950.45,6/1/2020,4/18/2020,282.87,39.14,243.73
947,MAV,875,111.01,824.46,12/13/2021,3/13/2020,713.45,98.15,615.3
948,DTF,9761,277.09,905.28,1/18/2022,3/8/2021,628.19,22.8,605.39
949,CRK,5094,794.64,218.15,8/12/2022,1/28/2020,-576.49,91.35,-667.84
950,NXTM,2808,374.91,729.56,7/12/2022,9/18/2022,354.65,8.83,345.82
951,SAFM,9293,522.38,906.87,11/4/2020,5/22/2020,384.49,67.6,316.89
952,CORR,8269,5.33,732.24,11/1/2021,12/7/2022,726.91,6.21,720.7
953,NDRA,5118,6.77,331.53,1/4/2020,10/3/2022,324.76,16.02,308.74
954,WHG,8914,903.51,962.41,3/1/2021,2/15/2021,58.9,27.01,31.89
955,KAACW,9367,595.71,202.72,12/25/2022,11/6/2020,-392.99,28.78,-421.77
956,PRAH,520,399.79,189.08,9/23/2020,5/24/2021,-210.71,97.16,-307.87
957,MBWM,9436,822.33,712.85,8/23/2020,9/14/2020,-109.48,24.75,-134.23
958,LAWS,3417,789.04,558.84,11/2/2020,10/7/2020,-230.2,67.75,-297.95
959,SPEX,6786,533.49,882.56,2/15/2020,12/31/2021,349.07,92.74,256.33
960,OHRP,4546,450.77,548.83,7/19/2021,4/29/2021,98.06,79.72,18.34
961,PMF,1533,577.24,983.18,3/4/2020,10/30/2022,405.94,1.87,404.07
962,AFB,10000,162.81,335.5,11/9/2020,2/3/2021,172.69,7.84,164.85
963,GOF,5634,710.11,962.92,11/28/2021,10/28/2021,252.81,2.45,250.36
964,CLFD,8727,690.75,412.32,2/19/2021,10/6/2021,-278.43,82.74,-361.17
965,ATHN,2169,684.23,978.07,9/29/2021,7/8/2022,293.84,91.41,202.43
966,PRTY,7995,354.85,652.6,7/30/2022,1/11/2020,297.75,24.47,273.28
967,AIG,3311,47.04,444.29,2/11/2020,2/22/2020,397.25,88.67,308.58
968,SGBK,8717,586.42,399.2,12/22/2022,5/1/2021,-187.22,27.76,-214.98
969,ATKR,6761,364.65,659.88,5/16/2022,1/26/2022,295.23,71.65,223.58
970,NXC,9728,390.94,339.14,8/13/2020,10/27/2022,-51.8,91.57,-143.37
971,CUK,6589,628.21,969.4,9/2/2022,8/11/2020,341.19,16.08,325.11
972,SYNT,6494,929.38,671.11,10/3/2020,9/6/2021,-258.27,12.61,-270.88
973,CSWI,356,999.48,620.4,11/27/2022,12/27/2021,-379.08,8.08,-387.16
974,PKE,1782,101.31,409.49,8/14/2020,10/21/2022,308.18,91.44,216.74
975,DNB,8625,321.54,536.16,12/17/2020,11/19/2021,214.62,19.85,194.77
976,CERN,1670,185.22,459.79,1/31/2022,8/8/2020,274.57,96.7,177.87
977,STBA,6731,687.08,530.1,6/2/2020,3/27/2020,-156.98,89.82,-246.8
978,STI^E,8788,999.61,817.12,11/29/2020,9/24/2020,-182.49,21.72,-204.21
979,NURO,4297,53.29,142.39,3/13/2021,3/6/2020,89.1,20.94,68.16
980,SCZ,3428,712.86,80.11,5/17/2022,10/23/2021,-632.75,57.83,-690.58
981,SNOAW,552,411.46,645.82,1/9/2021,8/13/2022,234.36,15.93,218.43
982,CIM^B,6624,684.07,877.85,3/3/2022,2/15/2021,193.78,24.23,169.55
983,ODP,3920,535.52,971.15,4/1/2021,8/12/2020,435.63,53.12,382.51
984,PQ,2318,595.76,444.94,5/8/2021,6/15/2020,-150.82,47.82,-198.64
985,COLM,2294,799.22,853.41,5/29/2020,6/28/2020,54.19,44.79,9.4
986,OFG^D,5546,208.95,263.44,10/23/2020,8/3/2021,54.49,81.5,-27.01
987,SOHO,844,264.15,994.83,2/21/2020,12/25/2022,730.68,88.52,642.16
988,RFTA,6377,863.17,382.98,9/18/2022,11/20/2022,-480.19,49.4,-529.59
989,GAB^H,5045,399.67,921.01,3/26/2021,3/31/2022,521.34,77.55,443.79
990,FBK,3759,51.08,939.54,10/31/2022,2/7/2021,888.46,58.3,830.16
991,CAFD,8938,398.19,520.87,4/17/2021,9/13/2021,122.68,78.19,44.49
992,CMD,9961,884.2,444.21,4/4/2022,3/11/2022,-439.99,62.96,-502.95
993,FPXI,6183,392.9,644.09,10/3/2021,12/22/2021,251.19,33.69,217.5
994,PSB^W,118,938.94,204.38,11/13/2020,2/12/2020,-734.56,21.03,-755.59
995,CDNA,8964,15.92,932.34,11/13/2021,7/4/2021,916.42,83.35,833.07
996,HBIO,5367,474.22,835.53,1/16/2022,8/17/2021,361.31,24.1,337.21
997,TICCL,5743,214.91,65.71,9/27/2020,5/12/2020,-149.2,85.05,-234.25
998,BOKF,8157,685.58,40.06,7/1/2020,10/30/2022,-645.52,95.16,-740.68
999,PPSI,3280,134.01,796.69,7/6/2020,4/16/2021,662.68,4.74,657.94
1000,EML,6312,334.74,376.52,6/19/2021,6/15/2022,41.78,28.09,13.69
